0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0 0 nan 0 nan 0
0 0 nan 1 nan 0
0 0 nan 2 nan 0
0 0 nan 3 nan 0
0 0 nan 4 nan 1
0 0 nan 5 nan 1
0 0 nan 6 nan 1
0 0 nan 7 nan 0
0 0 nan 8 nan 1
0 0 nan 9 nan 1
0 0 nan 10 nan 1
0 0 nan 11 nan 1
0 0 nan 12 nan 0
0 0 nan 13 nan 0
0 0 nan 14 nan 0
0 0 nan 15 nan 1
0 0 nan 16 nan 1
0 0 nan 17 nan 1
0 0 nan 18 nan 1
0 0 nan 19 nan 1
0 0 nan 20 nan 1
0 0 nan 21 nan 1
0 0 nan 22 nan nan
0.005 0 99999.964 0 -10000.001 8.360292e-23
0.005 0 99999.964 1 -10000 4.7904346e-32
0.005 0 99999.964 2 -9999.999 8.3602931e-23
0.005 0 99999.964 3 -6.8170032 4.6888762e-07
0.005 0 99999.964 4 -0.001 1
0.005 0 99999.964 5 4.3648758e-12 1
0.005 0 99999.964 6 0.0010031969 0.99999953
0.005 0 99999.964 7 41147.812 2.9955209e-05
0.005 0 99999.964 8 41148.056 0.99987594
0.005 0 99999.964 9 41148.237 0.99718235
0.005 0 99999.964 10 41148.238 0.99718235
0.005 0 99999.964 11 41148.239 1
0.005 0 99999.964 12 41148.298 0.0019909401
0.005 0 99999.964 13 41148.299 0.0043219157
0.005 0 99999.964 14 41148.3 0.0043219146
0.005 0 99999.964 15 41148.382 1
0.005 0 99999.964 16 41148.383 1
0.005 0 99999.964 17 41148.384 0.99849574
0.005 0 99999.964 18 41148.385 0.99849574
0.005 0 99999.964 19 41148.386 0.99813312
0.005 0 99999.964 20 41148.663 1
0.005 0 99999.964 21 41148.664 1
0.005 0 99999.964 22 41148.665 0.99997004
0.005 0 99999.975 0 -10000.001 8.3602938e-23
0.005 0 99999.975 1 -10000 5.0884224e-32
0.005 0 99999.975 2 -9999.999 8.3602949e-23
0.005 0 99999.975 3 -6.8170032 4.6888762e-07
0.005 0 99999.975 4 -0.001 1
0.005 0 99999.975 5 1.1010212e-12 1
0.005 0 99999.975 6 0.0010031969 0.99999953
0.005 0 99999.975 7 41147.812 2.9955209e-05
0.005 0 99999.975 8 41148.056 0.99987594
0.005 0 99999.975 9 41148.237 0.99718235
0.005 0 99999.975 10 41148.238 0.99718235
0.005 0 99999.975 11 41148.239 1
0.005 0 99999.975 12 41148.298 0.0019909401
0.005 0 99999.975 13 41148.299 0.0043219157
0.005 0 99999.975 14 41148.3 0.0043219146
0.005 0 99999.975 15 41148.382 1
0.005 0 99999.975 16 41148.383 1
0.005 0 99999.975 17 41148.384 0.99849574
0.005 0 99999.975 18 41148.385 0.99849574
0.005 0 99999.975 19 41148.386 0.99813312
0.005 0 99999.975 20 41148.663 1
0.005 0 99999.975 21 41148.664 1
0.005 0 99999.975 22 41148.665 0.99997004
0.005 0 100000.07 0 -10000.001 8.36031e-23
0.005 0 100000.07 1 -10000 8.3330355e-32
0.005 0 100000.07 2 -9999.999 8.3603111e-23
0.005 0 100000.07 3 -6.8170032 4.6888762e-07
0.005 0 100000.07 4 -0.001 1
0.005 0 100000.07 5 -3.6914764e-12 1
0.005 0 100000.07 6 0.0010031969 0.99999953
0.005 0 100000.07 7 41147.812 2.9955209e-05
0.005 0 100000.07 8 41148.056 0.99987594
0.005 0 100000.07 9 41148.237 0.99718235
0.005 0 100000.07 10 41148.238 0.99718235
0.005 0 100000.07 11 41148.239 1
0.005 0 100000.07 12 41148.298 0.0019909401
0.005 0 100000.07 13 41148.299 0.0043219158
0.005 0 100000.07 14 41148.3 0.0043219146
0.005 0 100000.07 15 41148.382 1
0.005 0 100000.07 16 41148.383 1
0.005 0 100000.07 17 41148.384 0.99849574
0.005 0 100000.07 18 41148.385 0.99849574
0.005 0 100000.07 19 41148.386 0.99813312
0.005 0 100000.07 20 41148.663 1
0.005 0 100000.07 21 41148.664 1
0.005 0 100000.07 22 41148.665 0.99997004
0.005 0 99999.948 0 -10000.001 8.3602892e-23
0.005 0 99999.948 1 -10000 1.4561675e-32
0.005 0 99999.948 2 -9999.999 8.3602903e-23
0.005 0 99999.948 3 -6.8170032 4.6888762e-07
0.005 0 99999.948 4 -0.001 1
0.005 0 99999.948 5 -3.0954029e-12 1
0.005 0 99999.948 6 0.0010031969 0.99999953
0.005 0 99999.948 7 41147.812 2.9955209e-05
0.005 0 99999.948 8 41148.056 0.99987594
0.005 0 99999.948 9 41148.237 0.99718235
0.005 0 99999.948 10 41148.238 0.99718235
0.005 0 99999.948 11 41148.239 1
0.005 0 99999.948 12 41148.298 0.0019909401
0.005 0 99999.948 13 41148.299 0.0043219157
0.005 0 99999.948 14 41148.3 0.0043219146
0.005 0 99999.948 15 41148.382 1
0.005 0 99999.948 16 41148.383 1
0.005 0 99999.948 17 41148.384 0.99849574
0.005 0 99999.948 18 41148.385 0.99849574
0.005 0 99999.948 19 41148.386 0.99813312
0.005 0 99999.948 20 41148.663 1
0.005 0 99999.948 21 41148.664 1
0.005 0 99999.948 22 41148.665 0.99997004
0.005 0 100000.01 0 -10000.001 8.3602989e-23
0.005 0 100000.01 1 -10000 1.1657544e-32
0.005 0 100000.01 2 -9999.999 8.3603002e-23
0.005 0 100000.01 3 -6.8170032 4.6888762e-07
0.005 0 100000.01 4 -0.001 1
0.005 0 100000.01 5 -7.186768e-12 1
0.005 0 100000.01 6 0.0010031969 0.99999953
0.005 0 100000.01 7 41147.812 2.9955209e-05
0.005 0 100000.01 8 41148.056 0.99987594
0.005 0 100000.01 9 41148.237 0.99718235
0.005 0 100000.01 10 41148.238 0.99718235
0.005 0 100000.01 11 41148.239 1
0.005 0 100000.01 12 41148.298 0.0019909401
0.005 0 100000.01 13 41148.299 0.0043219157
0.005 0 100000.01 14 41148.3 0.0043219146
0.005 0 100000.01 15 41148.382 1
0.005 0 100000.01 16 41148.383 1
0.005 0 100000.01 17 41148.384 0.99849574
0.005 0 100000.01 18 41148.385 0.99849574
0.005 0 100000.01 19 41148.386 0.99813312
0.005 0 100000.01 20 41148.663 1
0.005 0 100000.01 21 41148.664 1
0.005 0 100000.01 22 41148.665 0.99997004
0.005 0 100000.04 0 -10000.001 8.3603048e-23
0.005 0 100000.04 1 -10000 9.0970808e-32
0.005 0 100000.04 2 -9999.999 8.3603058e-23
0.005 0 100000.04 3 -6.8170032 4.6888762e-07
0.005 0 100000.04 4 -0.001 1
0.005 0 100000.04 5 1.8055611e-12 1
0.005 0 100000.04 6 0.0010031969 0.99999953
0.005 0 100000.04 7 41147.812 2.9955209e-05
0.005 0 100000.04 8 41148.056 0.99987594
0.005 0 100000.04 9 41148.237 0.99718235
0.005 0 100000.04 10 41148.238 0.99718235
0.005 0 100000.04 11 41148.239 1
0.005 0 100000.04 12 41148.298 0.0019909401
0.005 0 100000.04 13 41148.299 0.0043219157
0.005 0 100000.04 14 41148.3 0.0043219146
0.005 0 100000.04 15 41148.382 1
0.005 0 100000.04 16 41148.383 1
0.005 0 100000.04 17 41148.384 0.99849574
0.005 0 100000.04 18 41148.385 0.99849574
0.005 0 100000.04 19 41148.386 0.99813312
0.005 0 100000.04 20 41148.663 1
0.005 0 100000.04 21 41148.664 1
0.005 0 100000.04 22 41148.665 0.99997004
0.005 0 100000 0 -10000.001 8.360298e-23
0.005 0 100000 1 -10000 1.3217404e-31
0.005 0 100000 2 -9999.999 8.3602991e-23
0.005 0 100000 3 -6.8170032 4.6888762e-07
0.005 0 100000 4 -0.001 1
0.005 0 100000 5 -8.2785564e-12 1
0.005 0 100000 6 0.0010031969 0.99999953
0.005 0 100000 7 41147.812 2.9955209e-05
0.005 0 100000 8 41148.056 0.99987594
0.005 0 100000 9 41148.237 0.99718235
0.005 0 100000 10 41148.238 0.99718235
0.005 0 100000 11 41148.239 1
0.005 0 100000 12 41148.298 0.0019909401
0.005 0 100000 13 41148.299 0.0043219157
0.005 0 100000 14 41148.3 0.0043219146
0.005 0 100000 15 41148.382 1
0.005 0 100000 16 41148.383 1
0.005 0 100000 17 41148.384 0.99849574
0.005 0 100000 18 41148.385 0.99849574
0.005 0 100000 19 41148.386 0.99813312
0.005 0 100000 20 41148.663 1
0.005 0 100000 21 41148.664 1
0.005 0 100000 22 41148.665 0.99997004
0.005 0 99999.995 0 -10000.001 8.3602972e-23
0.005 0 99999.995 1 -10000 7.6083804e-33
0.005 0 99999.995 2 -9999.999 8.3602983e-23
0.005 0 99999.995 3 -6.8170032 4.6888762e-07
0.005 0 99999.995 4 -0.001 1
0.005 0 99999.995 5 1.5996731e-12 1
0.005 0 99999.995 6 0.0010031969 0.99999953
0.005 0 99999.995 7 41147.812 2.9955209e-05
0.005 0 99999.995 8 41148.056 0.99987594
0.005 0 99999.995 9 41148.237 0.99718235
0.005 0 99999.995 10 41148.238 0.99718235
0.005 0 99999.995 11 41148.239 1
0.005 0 99999.995 12 41148.298 0.0019909401
0.005 0 99999.995 13 41148.299 0.0043219157
0.005 0 99999.995 14 41148.3 0.0043219146
0.005 0 99999.995 15 41148.382 1
0.005 0 99999.995 16 41148.383 1
0.005 0 99999.995 17 41148.384 0.99849574
0.005 0 99999.995 18 41148.385 0.99849574
0.005 0 99999.995 19 41148.386 0.99813312
0.005 0 99999.995 20 41148.663 1
0.005 0 99999.995 21 41148.664 1
0.005 0 99999.995 22 41148.665 0.99997004
0.005 0 99999.988 0 -10000.001 8.360296e-23
0.005 0 99999.988 1 -10000 1.668771e-31
0.005 0 99999.988 2 -9999.999 8.3602976e-23
0.005 0 99999.988 3 -6.8170032 4.6888762e-07
0.005 0 99999.988 4 -0.001 1
0.005 0 99999.988 5 4.9205117e-12 1
0.005 0 99999.988 6 0.0010031969 0.99999953
0.005 0 99999.988 7 41147.812 2.9955209e-05
0.005 0 99999.988 8 41148.056 0.99987594
0.005 0 99999.988 9 41148.237 0.99718235
0.005 0 99999.988 10 41148.238 0.99718235
0.005 0 99999.988 11 41148.239 1
0.005 0 99999.988 12 41148.298 0.0019909401
0.005 0 99999.988 13 41148.299 0.0043219157
0.005 0 99999.988 14 41148.3 0.0043219146
0.005 0 99999.988 15 41148.382 1
0.005 0 99999.988 16 41148.383 1
0.005 0 99999.988 17 41148.384 0.99849574
0.005 0 99999.988 18 41148.385 0.99849574
0.005 0 99999.988 19 41148.386 0.99813312
0.005 0 99999.988 20 41148.663 1
0.005 0 99999.988 21 41148.664 1
0.005 0 99999.988 22 41148.665 0.99997004
0.005 0 99999.945 0 -10000.001 8.3602887e-23
0.005 0 99999.945 1 -10000 1.6279492e-31
0.005 0 99999.945 2 -9999.999 8.3602899e-23
0.005 0 99999.945 3 -6.8170032 4.6888762e-07
0.005 0 99999.945 4 -0.001 1
0.005 0 99999.945 5 -2.2324422e-13 1
0.005 0 99999.945 6 0.0010031969 0.99999953
0.005 0 99999.945 7 41147.812 2.9955209e-05
0.005 0 99999.945 8 41148.056 0.99987594
0.005 0 99999.945 9 41148.237 0.99718235
0.005 0 99999.945 10 41148.238 0.99718235
0.005 0 99999.945 11 41148.239 1
0.005 0 99999.945 12 41148.298 0.0019909401
0.005 0 99999.945 13 41148.299 0.0043219157
0.005 0 99999.945 14 41148.3 0.0043219146
0.005 0 99999.945 15 41148.382 1
0.005 0 99999.945 16 41148.383 1
0.005 0 99999.945 17 41148.384 0.99849574
0.005 0 99999.945 18 41148.385 0.99849574
0.005 0 99999.945 19 41148.386 0.99813312
0.005 0 99999.945 20 41148.663 1
0.005 0 99999.945 21 41148.664 1
0.005 0 99999.945 22 41148.665 0.99997004
0.005 0 99999.959 0 -10000.001 8.3602911e-23
0.005 0 99999.959 1 -10000 1.2327266e-32
0.005 0 99999.959 2 -9999.999 8.3602926e-23
0.005 0 99999.959 3 -6.8170032 4.6888762e-07
0.005 0 99999.959 4 -0.001 1
0.005 0 99999.959 5 1.320271e-12 1
0.005 0 99999.959 6 0.0010031969 0.99999953
0.005 0 99999.959 7 41147.812 2.9955209e-05
0.005 0 99999.959 8 41148.056 0.99987594
0.005 0 99999.959 9 41148.237 0.99718235
0.005 0 99999.959 10 41148.238 0.99718235
0.005 0 99999.959 11 41148.239 1
0.005 0 99999.959 12 41148.298 0.0019909401
0.005 0 99999.959 13 41148.299 0.0043219158
0.005 0 99999.959 14 41148.3 0.0043219146
0.005 0 99999.959 15 41148.382 1
0.005 0 99999.959 16 41148.383 1
0.005 0 99999.959 17 41148.384 0.99849574
0.005 0 99999.959 18 41148.385 0.99849574
0.005 0 99999.959 19 41148.386 0.99813312
0.005 0 99999.959 20 41148.663 1
0.005 0 99999.959 21 41148.664 1
0.005 0 99999.959 22 41148.665 0.99997004
0.005 0 100000 0 -10000.001 8.3602983e-23
0.005 0 100000 1 -10000 1.4402753e-31
0.005 0 100000 2 -9999.999 8.3602993e-23
0.005 0 100000 3 -6.8170032 4.6888762e-07
0.005 0 100000 4 -0.001 1
0.005 0 100000 5 -8.8875094e-12 1
0.005 0 100000 6 0.0010031969 0.99999953
0.005 0 100000 7 41147.812 2.9955209e-05
0.005 0 100000 8 41148.056 0.99987594
0.005 0 100000 9 41148.237 0.99718235
0.005 0 100000 10 41148.238 0.99718235
0.005 0 100000 11 41148.239 1
0.005 0 100000 12 41148.298 0.0019909401
0.005 0 100000 13 41148.299 0.0043219157
0.005 0 100000 14 41148.3 0.0043219146
0.005 0 100000 15 41148.382 1
0.005 0 100000 16 41148.383 1
0.005 0 100000 17 41148.384 0.99849574
0.005 0 100000 18 41148.385 0.99849574
0.005 0 100000 19 41148.386 0.99813312
0.005 0 100000 20 41148.663 1
0.005 0 100000 21 41148.664 1
0.005 0 100000 22 41148.665 0.99997004
0.005 0 99999.999 0 -10000.001 8.3602978e-23
0.005 0 99999.999 1 -10000 2.362455e-32
