 1e-10 0.0322330287453 0 0 -10000 0 0 0
 1e-10 0.0322330287453 1 -6.817589266 -6.817589266 0 0 8000012916.83
 1e-10 0.0322330287453 2 -1e-12 -1e-12 0 0 6992843.28438
 1e-10 0.0322330287453 3 0 0 0 0 6992843.28438
 1e-10 0.0322330287453 4 1e-12 1.00000000128e-12 0 0 6992843.27789
 1e-10 0.0322330287453 5 0 41147.81261 0 0 0
 1e-10 0.0322330287453 6 41148.66481 41148.0561 104445365.361 104445365.361 313336096.084
 1e-10 0.0322330287453 7 41148.66481 41148.23871 54110417.5906 102562294.747 313342385.865
 1e-10 0.0322330287453 8 41148.66481 41148.23871 156665291.753 156662128.324 313342385.865
 1e-10 0.0322330287453 9 41148.29958 41148.23871 144578969.808 12092223.1214 313342385.865
 1e-10 0.0322330287453 10 41148.29958 41148.29958 0 0 313499205.027
 1e-10 0.0322330287453 11 41148.29958 41148.29958 0 0 313499205.027
 1e-10 0.0322330287453 12 41148.0561 41148.29958 0 0 313499205.027
 1e-10 0.0322330287453 13 41148.23871 41148.3848 82564008.4542 74108853.198 313345723.288
 1e-10 0.0322330287453 14 41148.23871 41148.3848 0 313345378.675 313345378.675
 1e-10 0.0322330287453 15 41148.23871 41148.3848 75711588.1186 80961273.5259 313345723.288
 1e-10 0.0322330287453 16 41148.3848 41148.3848 53520391.3764 51965216.3854 313345128.789
 1e-10 0.0322330287453 17 41148.3848 41148.3848 52619301.831 52145435.0536 313345127.922
 1e-10 0.0322330287453 18 0 41148.66481 0 0 0
 1e-10 0.0322330287453 19 0 41148.66481 0 0 0
 1e-10 0.0322330287453 20 0 41148.66481 0 0 0
 0.0050000000999 0.0322330287453 0 0 -10000 0 0 0
 0.0050000000999 0.0322330287453 1 -6.817589266 -6.81759246307 0 0 8000332768.24
 0.0050000000999 0.0322330287453 2 -1e-12 -1e-12 0 0 6992843.28438
 0.0050000000999 0.0322330287453 3 0 0 0 0 6992843.28438
 0.0050000000999 0.0322330287453 4 1.00000000128e-12 3.19707254625e-06 0 0 6672329.10542
 0.0050000000999 0.0322330287453 5 0 41147.8125844 0 0 0
 0.0050000000999 0.0322330287453 6 41148.0561 41148.0560702 104413603.246 104413603.246 313336115.951
 0.0050000000999 0.0322330287453 7 41148.23871 41148.2385313 97371274.8108 59223779.1744 313342827.923
 0.0050000000999 0.0322330287453 8 41148.23871 41148.2385313 60387421.36 96207632.6258 313342827.923
 0.0050000000999 0.0322330287453 9 41148.23871 41148.23871 156671192.927 156671192.938 313342385.865
 0.0050000000999 0.0322330287453 10 41148.29958 41148.2994396 189628.969121 189628.968463 313498878.908
 0.0050000000999 0.0322330287453 11 41148.29958 41148.2996309 18328.5830198 18797.6501973 313498533.276
 0.0050000000999 0.0322330287453 12 41148.29958 41148.2996309 20229.7834357 16896.4491566 313498533.276
 0.0050000000999 0.0322330287453 13 41148.3848 41148.3848 5241.78937299 313340136.886 313345378.676
 0.0050000000999 0.0322330287453 14 41148.3848 41148.3848 16986.7292093 313328391.947 313345378.676
 0.0050000000999 0.0322330287453 15 41148.3848 41148.3849278 79353578.9537 77358295.3938 313345952.981
 0.0050000000999 0.0322330287453 16 41148.3848 41148.3849278 75510320.8297 81201553.5616 313345952.981
 0.0050000000999 0.0322330287453 17 41148.3848 41148.3849702 52066546.2654 52066546.2817 313345433.794
 0.0050000000999 0.0322330287453 18 0 41148.66481 0 0 0
 0.0050000000999 0.0322330287453 19 0 41148.66481 0 0 0
 0.0050000000999 0.0322330287453 20 0 41148.6648356 0 0 0
 0.0100000000998 0.0322330287453 0 0 -10000 0 0 0
 0.0100000000998 0.0322330287453 1 -6.81759246307 -6.81760205427 0 0 8000645105.96
 0.0100000000998 0.0322330287453 2 -1e-12 -1e-12 0 0 6992843.28438
 0.0100000000998 0.0322330287453 3 0 0 0 0 6992843.28438
 0.0100000000998 0.0322330287453 4 3.19707254625e-06 1.27882689383e-05 0 0 6359328.63237
 0.0100000000998 0.0322330287453 5 0 41147.8125077 0 0 0
 0.0100000000998 0.0322330287453 6 41148.0560702 41148.0559806 104318342.493 104318342.493 313336175.555
 0.0100000000998 0.0322330287453 7 41148.2385313 41148.2379987 58652051.466 97722410.4812 313344120.929
 0.0100000000998 0.0322330287453 8 41148.2385313 41148.2379987 77791275.8746 78583186.0694 313344120.929
 0.0100000000998 0.0322330287453 9 41148.23871 41148.23871 156671192.957 156671192.908 313342385.865
 0.0100000000998 0.0322330287453 10 41148.2994396 41148.299022 749042.758818 749042.76456 313497920.228
 0.0100000000998 0.0322330287453 11 41148.2996309 41148.2997811 76455.169625 66305.4175801 313496558.612
 0.0100000000998 0.0322330287453 12 41148.2996309 41148.2997811 72522.8738922 70237.7161996 313496558.612
 0.0100000000998 0.0322330287453 13 41148.3848 41148.3848 1.46615423913 313345377.21 313345378.676
 0.0100000000998 0.0322330287453 14 41148.3848 41148.3848 0 313345378.676 313345378.676
 0.0100000000998 0.0322330287453 15 41148.3849278 41148.3853103 76558211.6837 80268620.3443 313346634.64
 0.0100000000998 0.0322330287453 16 41148.3849278 41148.3853103 54257207.1669 102569624.861 313346634.64
 0.0100000000998 0.0322330287453 17 41148.3849702 41148.3854774 51602393.2338 51602393.2329 313346332.871
 0.0100000000998 0.0322330287453 18 0 41148.66481 0 0 0
 0.0100000000998 0.0322330287453 19 0 41148.66481 0 0 0
 0.0100000000998 0.0322330287453 20 0 41148.6649123 0 0 0
 0.0150000000997 0.0322330287453 0 0 -10000 0 0 0
 0.0150000000997 0.0322330287453 1 -6.81760205427 -6.81761803954 0 0 8000949928.35
 0.0150000000997 0.0322330287453 2 -1e-12 -1e-12 0 0 6992843.28438
 0.0150000000997 0.0322330287453 3 0 0 0 0 6992843.28438
 0.0150000000997 0.0322330287453 4 1.27882689383e-05 2.87735362039e-05 0 0 6053843.49153
 0.0150000000997 0.0322330287453 5 0 41147.8123799 0 0 0
 0.0150000000997 0.0322330287453 6 41148.0559806 41148.0558313 104159660.474 104159660.474 313336274.895
 0.0150000000997 0.0322330287453 7 41148.2379987 41148.2371227 78100197.997 77930971.9905 313346171.731
 0.0150000000997 0.0322330287453 8 41148.2379987 41148.2371227 78338079.3881 77693090.6328 313346171.732
 0.0150000000997 0.0322330287453 9 41148.23871 41148.23871 156671192.919 156671192.947 313342385.865
 0.0150000000997 0.0322330287453 10 41148.299022 41148.2983374 1651421.00272 1651420.98693 313496384.604
 0.0150000000997 0.0322330287453 11 41148.2997811 41148.3000228 168232.697028 132945.77931 313493395.911
 0.0150000000997 0.0322330287453 12 41148.2997811 41148.3000228 157011.336432 144167.147448 313493395.911
 0.0150000000997 0.0322330287453 13 41148.3848 41148.3848 56.5748014713 313345322.101 313345378.676
 0.0150000000997 0.0322330287453 14 41148.3848 41148.3848 313341825.919 3552.75682278 313345378.676
 0.0150000000997 0.0322330287453 15 41148.3853103 41148.3859445 53079056.7849 103932649.298 313347746.538
 0.0150000000997 0.0322330287453 16 41148.3853103 41148.3859445 85546927.4404 71464778.6704 313347746.538
 0.0150000000997 0.0322330287453 17 41148.3854774 41148.3863113 50858697.0247 50858697.0159 313347769.154
 0.0150000000997 0.0322330287453 18 0 41148.66481 0 0 0
 0.0150000000997 0.0322330287453 19 0 41148.66481 0 0 0
 0.0150000000997 0.0322330287453 20 0 41148.6650401 0 0 0
 0.0200000000996 0.0322330287453 0 0 -10000 0 0 0
 0.0200000000996 0.0322330287453 1 -6.81761803954 -6.81764041878 0 0 8001247233.92
 0.0200000000996 0.0322330287453 2 -1e-12 -1e-12 0 0 6992843.28438
 0.0200000000996 0.0322330287453 3 0 0 0 0 6992843.28438
 0.0200000000996 0.0322330287453 4 2.87735362039e-05 5.1152784391e-05 0 0 5755875.18881
 0.0200000000996 0.0322330287453 5 0 41147.812201 0 0 0
 0.0200000000996 0.0322330287453 6 41148.0558313 41148.0556221 103937688.143 103937688.143 313336413.976
 0.0200000000996 0.0322330287453 7 41148.2371227 41148.2359196 71624636.3902 83971716.8784 313348844.009
 0.0200000000996 0.0322330287453 8 41148.2371227 41148.2359196 81357556.2461 74238797.0275 313348844.009
 0.0200000000996 0.0322330287453 9 41148.23871 41148.23871 156671192.942 156671192.923 313342385.865
 0.0200000000996 0.0322330287453 10 41148.2983374 41148.2974016 2856877.55933 2856877.54257 313494354.465
 0.0200000000996 0.0322330287453 11 41148.3000228 41148.3003445 245325.535694 245252.380853 313489215.985
 0.0200000000996 0.0322330287453 12 41148.3000228 41148.3003445 234916.491324 255661.428152 313489215.985
 0.0200000000996 0.0322330287453 13 41148.3848 41148.3848 364.106709464 313345014.569 313345378.676
