0	-1	1	1	0.01537402	0	1	0	0	0
0	1	1	1	0.01537402	0	1	0	0	0
0	-1	1	2	0.014453366	0	1	0.429196002192	0	0
0	1	1	2	0.014453366	0	1	0.429196002192	0	0
0	-3	1	1	0.014444948	0	3	0.433244952192	0	0
0	-1	1	3	0.014444948	0	3	0.433244952192	0	0
0	1	1	3	0.014444948	0	3	0.433244952192	0	0
0	3	1	1	0.014444948	0	3	0.433244952192	0	0
0	-3	1	2	0.012766721	0	3	1.291632529728	0	0
0	-1	1	4	0.012766721	0	3	1.291632529728	0	0
0	1	1	4	0.012766721	0	3	1.291632529728	0	0
0	3	1	2	0.012766721	0	3	1.291632529728	0	0
0	-5	1	1	0.012754332	0	5	1.298380779728	0	0
0	-3	1	3	0.012754332	0	5	1.298380779728	0	0
0	-1	1	5	0.012754332	0	5	1.298380779728	0	0
0	1	1	5	0.012754332	0	5	1.298380779728	0	0
0	3	1	3	0.012754332	0	5	1.298380779728	0	0
0	5	1	1	0.012754332	0	5	1.298380779728	0	0
0	-5	1	2	0.010597502	0	5	2.585951078912	0	0
0	-3	1	4	0.010597502	0	5	2.585951078912	0	0
0	-1	1	6	0.010597502	0	5	2.585951078912	0	0
0	1	1	6	0.010597502	0	5	2.585951078912	0	0
0	3	1	4	0.010597502	0	5	2.585951078912	0	0
0	5	1	2	0.010597502	0	5	2.585951078912	0	0
0	-7	1	1	0.010583106	0	7	2.595398628912	0	0
0	-5	1	3	0.010583106	0	7	2.595398628912	0	0
0	-3	1	5	0.010583106	0	7	2.595398628912	0	0
0	-1	1	7	0.010583106	0	7	2.595398628912	0	0
0	1	1	7	0.010583106	0	7	2.595398628912	0	0
0	3	1	5	0.010583106	0	7	2.595398628912	0	0
0	5	1	3	0.010583106	0	7	2.595398628912	0	0
0	7	1	1	0.010583106	0	7	2.595398628912	0	0
0	-7	1	2	0.00826689	0	7	4.3121383692	0	0
0	-5	1	4	0.00826689	0	7	4.3121383692	0	0
0	-3	1	6	0.00826689	0	7	4.3121383692	0	0
0	-1	1	8	0.00826689	0	7	4.3121383692	0	0
0	1	1	8	0.00826689	0	7	4.3121383692	0	0
0	3	1	6	0.00826689	0	7	4.3121383692	0	0
0	5	1	4	0.00826689	0	7	4.3121383692	0	0
0	7	1	2	0.00826689	0	7	4.3121383692	0	0
0	-9	1	1	0.008252455	0	9	4.3242852192	0	0
0	-7	1	3	0.008252455	0	9	4.3242852192	0	0
0	-5	1	5	0.008252455	0	9	4.3242852192	0	0
0	-3	1	7	0.008252455	0	9	4.3242852192	0	0
0	-1	1	9	0.008252455	0	9	4.3242852192	0	0
0	1	1	9	0.008252455	0	9	4.3242852192	0	0
0	3	1	7	0.008252455	0	9	4.3242852192	0	0
0	5	1	5	0.008252455	0	9	4.3242852192	0	0
0	7	1	3	0.008252455	0	9	4.3242852192	0	0
0	9	1	1	0.008252455	0	9	4.3242852192	0	0
0	-9	1	2	0.006060333	0	9	6.4701766932	0	0
0	-7	1	4	0.006060333	0	9	6.4701766932	0	0
0	-5	1	6	0.006060333	0	9	6.4701766932	0	0
0	-3	1	8	0.006060333	0	9	6.4701766932	0	0
0	-1	1	10	0.006060333	0	9	6.4701766932	0	0
0	1	1	10	0.006060333	0	9	6.4701766932	0	0
0	3	1	8	0.006060333	0	9	6.4701766932	0	0
0	5	1	6	0.006060333	0	9	6.4701766932	0	0
0	7	1	4	0.006060333	0	9	6.4701766932	0	0
0	9	1	2	0.006060333	0	9	6.4701766932	0	0
0	-11	1	1	0.006047401	0	11	6.4850228432	0	0
0	-9	1	3	0.006047401	0	11	6.4850228432	0	0
0	-7	1	5	0.006047401	0	11	6.4850228432	0	0
0	-5	1	7	0.006047401	0	11	6.4850228432	0	0
0	-3	1	9	0.006047401	0	11	6.4850228432	0	0
0	-1	1	11	0.006047401	0	11	6.4850228432	0	0
0	1	1	11	0.006047401	0	11	6.4850228432	0	0
0	3	1	9	0.006047401	0	11	6.4850228432	0	0
0	5	1	7	0.006047401	0	11	6.4850228432	0	0
0	7	1	5	0.006047401	0	11	6.4850228432	0	0
0	9	1	3	0.006047401	0	11	6.4850228432	0	0
0	11	1	1	0.006047401	0	11	6.4850228432	0	0
0	-11	1	2	0.004175109	0	11	9.060043916672	0	0
0	-9	1	4	0.004175109	0	11	9.060043916672	0	0
0	-7	1	6	0.004175109	0	11	9.060043916672	0	0
0	-5	1	8	0.004175109	0	11	9.060043916672	0	0
0	-3	1	10	0.004175109	0	11	9.060043916672	0	0
0	-1	1	12	0.004175109	0	11	9.060043916672	0	0
0	1	1	12	0.004175109	0	11	9.060043916672	0	0
0	3	1	10	0.004175109	0	11	9.060043916672	0	0
0	5	1	8	0.004175109	0	11	9.060043916672	0	0
0	7	1	6	0.004175109	0	11	9.060043916672	0	0
0	9	1	4	0.004175109	0	11	9.060043916672	0	0
0	11	1	2	0.004175109	0	11	9.060043916672	0	0
0	-13	1	1	0.004164583	0	13	9.077589366672	0	0
0	-11	1	3	0.004164583	0	13	9.077589366672	0	0
0	-9	1	5	0.004164583	0	13	9.077589366672	0	0
0	-7	1	7	0.004164583	0	13	9.077589366672	0	0
0	-5	1	9	0.004164583	0	13	9.077589366672	0	0
0	-3	1	11	0.004164583	0	13	9.077589366672	0	0
0	-1	1	13	0.004164583	0	13	9.077589366672	0	0
0	1	1	13	0.004164583	0	13	9.077589366672	0	0
0	3	1	11	0.004164583	0	13	9.077589366672	0	0
0	5	1	9	0.004164583	0	13	9.077589366672	0	0
0	7	1	7	0.004164583	0	13	9.077589366672	0	0
0	9	1	5	0.004164583	0	13	9.077589366672	0	0
0	11	1	3	0.004164583	0	13	9.077589366672	0	0
