1	0	1	7	0	0	0	3	-6.81758989	-9999.99999997	159.77791602694344
1	-2	1	8	0	-2	0	2	8.e-8	-9999.99999998	4.738029409922714
1	2	1	9	0	2	0	4	1.e-7	-9999.99999996	4.738029409908499
1	0	1	10	0	0	0	3	2.2e-7	-9999.99999997	4.7380294099156055
2	0	1	11	0	0	0	3	41147.81430572	-9999.99999997	4.878506202630391
2	0	1	12	0	0	0	3	41148.05779097	-9999.99999997	0.015456151498845624
2	0	1	12	1	-2	1	8	41148.05779097	8.e-8	2.1863541527154653
2	0	1	12	1	2	1	9	41148.05779097	1.e-7	2.1863541527154653
2	0	1	12	1	0	1	10	41148.05779097	2.2e-7	-2.1863541527154653
2	-2	1	13	1	-2	1	8	41148.24039901	8.e-8	2.6777260355839694
2	-2	1	13	1	0	1	10	41148.24039901	2.2e-7	-2.6777260355839694
2	2	1	14	1	2	1	9	41148.24039903	1.e-7	-2.6777260355839694
2	2	1	14	1	0	1	10	41148.24039903	2.2e-7	2.6777260355839694
2	0	1	15	1	-2	1	8	41148.2404062	8.e-8	2.6777260355839694
2	0	1	15	1	2	1	9	41148.2404062	1.e-7	-2.6777260355839694
2	0	1	16	0	0	0	3	41148.30127185	-9999.99999997	0.002561870339817763
2	0	1	16	1	0	1	7	41148.30127185	-6.81758989	3.7868764758423907
2	0	1	16	2	0	1	11	41148.30127185	41147.81430572	15.250486562036826
2	-2	1	17	0	-2	0	2	41148.30127953	-9999.99999998	0.002561870339818513
2	-2	1	17	1	0	1	7	41148.30127953	-6.81758989	3.7868764758423907
2	-2	1	17	2	0	1	11	41148.30127953	41147.81430572	15.250486562036826
2	2	1	18	0	2	0	4	41148.30127955	-9999.99999996	0.0025618703398170104
2	2	1	18	1	0	1	7	41148.30127955	-6.81758989	3.7868764758423907
2	2	1	18	2	0	1	11	41148.30127955	41147.81430572	15.250486562036826
2	-4	1	19	0	-4	0	1	41148.38649743	-9999.99999999	0.007981445373738625
2	-4	1	19	1	-2	1	8	41148.38649743	8.e-8	3.7868764758423907
2	4	1	20	0	4	0	5	41148.38649747	-9999.99999995	0.007981445373729261
2	4	1	20	1	2	1	9	41148.38649747	1.e-7	3.7868764758423907
2	-2	1	21	0	-2	0	2	41148.38650256	-9999.99999998	0.007981445373736285
2	-2	1	21	1	-2	1	8	41148.38650256	8.e-8	2.6777260355839694
2	-2	1	21	1	0	1	10	41148.38650256	2.2e-7	2.6777260355839694
2	2	1	22	0	2	0	4	41148.38650258	-9999.99999996	0.007981445373731603
2	2	1	22	1	2	1	9	41148.38650258	1.e-7	2.6777260355839694
2	2	1	22	1	0	1	10	41148.38650258	2.2e-7	2.6777260355839694
2	0	1	23	0	0	0	3	41148.38650428	-9999.99999997	0.007981445373733943
2	0	1	23	1	-2	1	8	41148.38650428	8.e-8	1.5459858474604744
2	0	1	23	1	2	1	9	41148.38650428	1.e-7	1.5459858474604744
2	0	1	23	1	0	1	10	41148.38650428	2.2e-7	3.091971694920949
2	-2	1	24	0	-2	0	2	41148.66650548	-9999.99999998	0.14481091079866643
2	-2	1	24	2	0	1	12	41148.66650548	41148.05779097	-8.80487252186473
2	-2	1	24	2	-2	1	13	41148.66650548	41148.24039901	10.783722464410557
2	-2	1	24	2	0	1	15	41148.66650548	41148.2404062	-10.783722464410557
2	-2	1	24	2	-4	1	19	41148.66650548	41148.38649743	-15.250486562036826
2	-2	1	24	2	-2	1	21	41148.66650548	41148.38650256	10.783722464410557
2	-2	1	24	2	0	1	23	41148.66650548	41148.38650428	-6.2259850676936495
2	2	1	25	0	2	0	4	41148.6665055	-9999.99999996	0.14481091079858147
2	2	1	25	2	0	1	12	41148.6665055	41148.05779097	-8.80487252186473
2	2	1	25	2	2	1	14	41148.6665055	41148.24039903	-10.783722464410557
2	2	1	25	2	0	1	15	41148.6665055	41148.2404062	10.783722464410557
2	2	1	25	2	4	1	20	41148.6665055	41148.38649747	-15.250486562036826
2	2	1	25	2	2	1	22	41148.6665055	41148.38650258	10.783722464410557
2	2	1	25	2	0	1	23	41148.6665055	41148.38650428	-6.2259850676936495
2	0	1	26	0	0	0	3	41148.66650652	-9999.99999997	0.14481091079862393
2	0	1	26	2	0	1	12	41148.66650652	41148.05779097	-8.80487252186473
2	0	1	26	2	-2	1	13	41148.66650652	41148.24039901	10.783722464410557
2	0	1	26	2	2	1	14	41148.66650652	41148.24039903	-10.783722464410557
2	0	1	26	2	-2	1	21	41148.66650652	41148.38650256	-10.783722464410557
2	0	1	26	2	2	1	22	41148.66650652	41148.38650258	-10.783722464410557
2	0	1	26	2	0	1	23	41148.66650652	41148.38650428	12.451970135387299
3	0	1	27	0	0	0	3	48768.85756391	-9999.99999997	2.1561040733673584
3	0	1	27	2	0	1	16	48768.85756391	41148.30127185	2.754176562425504
3	0	1	27	2	-2	1	17	48768.85756391	41148.30127953	-2.754176562425504
3	0	1	27	2	2	1	18	48768.85756391	41148.30127955	-2.754176562425504
3	0	1	28	0	0	0	3	48768.92970721	-9999.99999997	0.007436689226814996
3	0	1	28	1	-2	1	8	48768.92970721	8.e-8	0.8755291501444195
3	0	1	28	1	2	1	9	48768.92970721	1.e-7	0.8755291501444195
3	0	1	28	1	0	1	10	48768.92970721	2.2e-7	-0.8755291501444195
3	0	1	28	2	-2	1	24	48768.92970721	41148.66650548	5.193325130336343
3	0	1	28	2	2	1	25	48768.92970721	41148.6665055	5.193325130336343
3	0	1	28	2	0	1	26	48768.92970721	41148.66650652	-5.193325130336343
3	-2	1	29	1	-2	1	8	48768.9837949	8.e-8	1.0722998363932144
3	-2	1	29	1	0	1	10	48768.9837949	2.2e-7	-1.0722998363932144
3	-2	1	29	2	-2	1	24	48768.9837949	41148.66650548	6.360498318848492
3	-2	1	29	2	0	1	26	48768.9837949	41148.66650652	-6.360498318848492
3	2	1	30	1	2	1	9	48768.98379492	1.e-7	-1.0722998363932144
3	2	1	30	1	0	1	10	48768.98379492	2.2e-7	1.0722998363932144
3	2	1	30	2	2	1	25	48768.98379492	41148.6665055	-6.360498318848492
3	2	1	30	2	0	1	26	48768.98379492	41148.66650652	6.360498318848492
3	0	1	31	1	-2	1	8	48768.98381912	8.e-8	1.0722998363932144
3	0	1	31	1	2	1	9	48768.98381912	1.e-7	-1.0722998363932144
3	0	1	31	2	-2	1	24	48768.98381912	41148.66650548	6.360498318848492
3	0	1	31	2	2	1	25	48768.98381912	41148.6665055	-6.360498318848492
3	0	1	32	0	0	0	3	48769.00183602	-9999.99999997	0.0012696495976984338
3	0	1	32	1	0	1	7	48769.00183602	-6.81758989	1.5164609715577346
3	0	1	32	2	0	1	11	48769.00183602	41147.81430572	8.995102985966808
3	0	1	32	3	0	1	27	48769.00183602	48768.85756391	37.3559104061619
3	-2	1	33	0	-2	0	2	48769.00186193	-9999.99999998	0.0012696495976987578
3	-2	1	33	1	0	1	7	48769.00186193	-6.81758989	1.5164609715577346
3	-2	1	33	2	0	1	11	48769.00186193	41147.81430572	8.995102985966808
3	-2	1	33	3	0	1	27	48769.00186193	48768.85756391	37.3559104061619
3	2	1	34	0	2	0	4	48769.00186195	-9999.99999996	0.0012696495976981096
3	2	1	34	1	0	1	7	48769.00186195	-6.81758989	1.5164609715577346
3	2	1	34	2	0	1	11	48769.00186195	41147.81430572	8.995102985966808
3	2	1	34	3	0	1	27	48769.00186195	48768.85756391	37.3559104061619
3	0	1	35	2	0	1	12	48769.01265739	41148.05779097	11.378005289374688
3	0	1	35	2	-2	1	13	48769.01265739	41148.24039901	6.967576812414011
3	0	1	35	2	2	1	14	48769.01265739	41148.24039903	-6.967576812414011
3	0	1	35	2	-2	1	21	48769.01265739	41148.38650256	1.3935153624828023
3	0	1	35	2	2	1	22	48769.01265739	41148.38650258	1.3935153624828023
3	0	1	35	2	0	1	23	48769.01265739	41148.38650428	-1.6090929392986497
3	0	1	35	3	0	1	28	48769.01265739	48768.92970721	24.113136480913564
3	0	1	35	3	-2	1	29	48769.01265739	48768.9837949	14.766220119082158
3	0	1	35	3	2	1	30	48769.01265739	48768.98379492	-14.766220119082158
3	-2	1	36	2	0	1	12	48769.01266222	41148.05779097	11.378005289374688
3	-2	1	36	2	-2	1	13	48769.01266222	41148.24039901	6.967576812414011
3	-2	1	36	2	0	1	15	48769.01266222	41148.2404062	-6.967576812414011
3	-2	1	36	2	-4	1	19	48769.01266222	41148.38649743	1.9707283249984386
3	-2	1	36	2	-2	1	21	48769.01266222	41148.38650256	-1.3935153624828023
3	-2	1	36	2	0	1	23	48769.01266222	41148.38650428	0.8045464696493249
3	-2	1	36	3	0	1	28	48769.01266222	48768.92970721	24.113136480913564
3	-2	1	36	3	-2	1	29	48769.01266222	48768.9837949	14.766220119082158
3	-2	1	36	3	0	1	31	48769.01266222	48768.98381912	-14.766220119082158
3	2	1	37	2	0	1	12	48769.01266224	41148.05779097	11.378005289374688
3	2	1	37	2	2	1	14	48769.01266224	41148.24039903	-6.967576812414011
3	2	1	37	2	0	1	15	48769.01266224	41148.2404062	6.967576812414011
3	2	1	37	2	4	1	20	48769.01266224	41148.38649747	1.9707283249984386
3	2	1	37	2	2	1	22	48769.01266224	41148.38650258	-1.3935153624828023
3	2	1	37	2	0	1	23	48769.01266224	41148.38650428	0.8045464696493249
3	2	1	37	3	0	1	28	48769.01266224	48768.92970721	24.113136480913564
3	2	1	37	3	2	1	30	48769.01266224	48768.98379492	-14.766220119082158
3	2	1	37	3	0	1	31	48769.01266224	48768.98381912	14.766220119082158
3	-4	1	38	2	-2	1	13	48769.02694987	41148.24039901	13.22004749964242
3	-4	1	38	2	-4	1	19	48769.02694987	41148.38649743	6.2319901564036115
3	-4	1	38	2	-2	1	21	48769.02694987	41148.38650256	-4.406682499880807
3	-4	1	38	3	-2	1	29	48769.02694987	48768.9837949	28.016932804621423
3	4	1	39	2	2	1	14	48769.02694991	41148.24039903	13.22004749964242
3	4	1	39	2	4	1	20	48769.02694991	41148.38649747	-6.2319901564036115
3	4	1	39	2	2	1	22	48769.02694991	41148.38650258	4.406682499880807
3	4	1	39	3	2	1	30	48769.02694991	48768.98379492	28.016932804621423
3	-2	1	40	2	-2	1	13	48769.02706547	41148.24039901	9.347985234605419
3	-2	1	40	2	0	1	15	48769.02706547	41148.2404062	9.347985234605419
3	-2	1	40	2	-4	1	19	48769.02706547	41148.38649743	4.406682499880807
3	-2	1	40	2	-2	1	21	48769.02706547	41148.38650256	3.1159950782018058
3	-2	1	40	2	0	1	23	48769.02706547	41148.38650428	-5.397061791580086
3	-2	1	40	3	-2	1	29	48769.02706547	48768.9837949	19.810963174195646
3	-2	1	40	3	0	1	31	48769.02706547	48768.98381912	19.810963174195646
3	2	1	41	2	2	1	14	48769.02706549	41148.24039903	9.347985234605419
3	2	1	41	2	0	1	15	48769.02706549	41148.2404062	9.347985234605419
3	2	1	41	2	4	1	20	48769.02706549	41148.38649747	-4.406682499880807
3	2	1	41	2	2	1	22	48769.02706549	41148.38650258	-3.1159950782018058
3	2	1	41	2	0	1	23	48769.02706549	41148.38650428	5.397061791580086
3	2	1	41	3	2	1	30	48769.02706549	48768.98379492	19.810963174195646
3	2	1	41	3	0	1	31	48769.02706549	48768.98381912	19.810963174195646
3	-4	1	42	0	-4	0	1	48769.02710543	-9999.99999999	0.003840280257117565
3	-4	1	42	1	-2	1	8	48769.02710543	8.e-8	1.5164609715577346
3	-4	1	42	2	-2	1	24	48769.02710543	41148.66650548	8.995102985966808
3	-4	1	42	3	-2	1	36	48769.02710543	48769.01266222	-4.176517751478489
3	-4	1	42	3	-4	1	38	48769.02710543	48769.02694987	13.207308782797098
3	-4	1	42	3	-2	1	40	48769.02710543	48769.02706547	-9.338977601540474
3	4	1	43	0	4	0	5	48769.02710547	-9999.99999995	0.0038402802571136443
3	4	1	43	1	2	1	9	48769.02710547	1.e-7	1.5164609715577346
3	4	1	43	2	2	1	25	48769.02710547	41148.6665055	8.995102985966808
3	4	1	43	3	2	1	37	48769.02710547	48769.01266224	-4.176517751478489
3	4	1	43	3	4	1	39	48769.02710547	48769.02694991	-13.207308782797098
3	4	1	43	3	2	1	41	48769.02710547	48769.02706549	9.338977601540474
3	0	1	44	2	-2	1	13	48769.02710558	41148.24039901	5.397061791580086
3	0	1	44	2	2	1	14	48769.02710558	41148.24039903	5.397061791580086
3	0	1	44	2	0	1	15	48769.02710558	41148.2404062	10.794123583160172
3	0	1	44	2	-2	1	21	48769.02710558	41148.38650256	5.397061791580086
3	0	1	44	2	2	1	22	48769.02710558	41148.38650258	-5.397061791580086
3	0	1	44	3	-2	1	29	48769.02710558	48768.9837949	11.43786492152762
3	0	1	44	3	2	1	30	48769.02710558	48768.98379492	11.43786492152762
3	0	1	44	3	0	1	31	48769.02710558	48768.98381912	22.87572984305524
3	-2	1	45	0	-2	0	2	48769.02712274	-9999.99999998	0.003840280257116585
