0  -0.04036 -3.7823833e-05 -0.00049530455   9.8966412 0.00061150679 -0.00024849393  9.8966412 0.091922797 38
0  -0.04033 0.0010425806 -0.00012052039   9.9052544 -0.00025346392 -0.0020712148  9.9052547 0.091844052 39
0  -0.0403 -0.00091394608 -0.00026915673   9.9138677 -0.0016685241 0.0012307156  9.9138679 0.092246973 40
0  -0.04027 0.0010249776 0.0016798926   9.9224809 -0.00063872871 0.00023698545  9.9224809 0.09120874 41
0  -0.04024 -0.00043031906 0.00086963892   9.9310941 0.0011468775 -0.00076148205  9.9310942 0.092863769 42
0  -0.04021 0.00042688745 -0.00023035089   9.9397074 0.00028845617 -0.00057549698  9.9397074 0.093514138 43
0  -0.04018 -0.00053196595 0.001757347   9.9483206 -0.00022203275 -0.00028922939  9.9483206 0.092372155 44
0  -0.04015 -0.0014690157 -0.0011163565   9.9569338 -0.0012957404 0.00079323516  9.956934 0.092672012 45
0  -0.04012 -0.00012031933 -0.0009466515   9.9655471 -5.3745754e-05 0.00029745421  9.9655471 0.094159919 46
0  -0.04009 0.00076310328 0.00066446173   9.9741603 0.0006155529 -0.00020026468  9.9741603 0.094429794 47
0  -0.04006 -0.0010185666 0.0018496196   9.9827735 -0.00055088208 0.00027099533  9.9827736 0.093132955 48
0  -0.04003 -0.0019090145 0.0009186811   9.9913868 -0.00030351273 1.7769161e-05  9.9913868 0.093437063 49
0  -0.04 -0.0011203551 -0.00064840055   10 0.00077225004 2.4118293e-05  10 0.095094299 50
0  -0.03997 -0.00060824007 0.00081746969   10.008613 0.0013158001 0.00014084544  10.008613 0.095732022 51
0  -0.03994 0.00022733884 0.00084257686   10.017226 0.00086183499 -0.00094764841  10.017227 0.096198834 52
0  -0.03991 0.0002778691 -0.0001342445   10.02584 0.0011104595 0.0010177961  10.02584 0.096863243 53
0  -0.03988 0.0031265274 -0.0004114181   10.034453 0.0010433207 0.00011851585  10.034453 0.092486605 54
0  -0.03985 -0.00023893959 -0.00086148665   10.043066 -0.0031315446 0.0010584786  10.043067 0.097183788 55
0  -0.03982 -0.00057985392 0.00028503374   10.051679 0.00064110235 -0.0011783219  10.051679 0.097713603 56
0  -0.03979 -0.00054898453 0.00058867166   10.060293 -0.00049807583 0.0013458172  10.060293 0.097936769 57
0  -0.03976 -0.00012568481 -9.0681283e-05   10.068906 -0.00036664684 0.00099586793  10.068906 0.098596742 58
0  -0.03973 0.00025521477 0.00058594343   10.077519 -0.00094832425 -0.00038786586  10.077519 0.098742813 59
0  -0.0397 0.00086306477 -0.00055598272   10.086132 0.0012803542 0.0010926477  10.086132 0.098755695 60
0  -0.03967 0.00057052643 -0.0016620245   10.094746 -0.00026061389 -0.00013841918  10.094746 0.098064762 61
0  -0.03964 0.00092548372 -0.00063922317   10.103359 0.002697579 0.00095510691  10.103359 0.099336899 62
0  -0.03961 0.00047704456 0.00024682131   10.111972 -0.0017254583 -6.3845259e-05  10.111972 0.10019353 63
0  -0.03958 -0.0012961979 0.0015444342   10.120585 -0.00053977359 -0.0014886094  10.120585 0.098592087 64
0  -0.03955 6.8969532e-05 0.00084266443   10.129198 0.00036264845 -0.0016700513  10.129199 0.10067169 65
0  -0.03952 0.00066853192 -0.0010322745   10.137812 -0.00024401478 -0.0012990477  10.137812 0.1006035 66
0  -0.03949 -0.0011828847 -0.00069569889   10.146425 0.00098464674 0.0020895545  10.146425 0.1007604 67
0  -0.03946 -0.00055858415 -0.0022263743   10.155038 -0.00066157447 0.0010079117  10.155038 0.099349822 68
0  -0.03943 0.0011707165 -0.0015403158   10.163651 -0.00096712995 -0.00073632387  10.163651 0.10048715 69
0  -0.0394 -0.00023710737 0.0006759426   10.172265 -0.00032381498 0.0010916429  10.172265 0.10256272 70
0  -0.03937 -0.00013739396 0.0013160097   10.180878 0.00013056553 0.0018417427  10.180878 0.10225309 71
0  -0.03934 -0.0010206339 -0.00087934193   10.189491 -0.00012793536 0.00017101504  10.189491 0.10257808 72
0  -0.03931 -0.0018939292 -0.0010431089   10.198104 -0.0015707271 -0.0013921549  10.198105 0.10140465 73
0  -0.03928 -0.0010487341 -0.00016865522   10.206718 0.0012564734 -0.00023195643  10.206718 0.10367901 74
0  -0.03925 -0.0010097688 -0.0002151924   10.215331 -0.0014799045 0.0010771541  10.215331 0.10408003 75
0  -0.03922 5.8790885e-06 0.001069637   10.223944 -0.00049238205 -0.00067806543  10.223944 0.10440473 76
0  -0.03919 -0.000595645 0.00045135548   10.232557 -0.0017725104 0.00082763586  10.232557 0.10510365 77
0  -0.03916 0.00084524578 -0.0016091209   10.241171 -0.0016060417 0.00063548145  10.241171 0.1039439 78
0  -0.03913 8.1533049e-05 0.00047743248   10.249784 0.00017064892 -0.00037251844  10.249784 0.10603695 79
0  -0.0391 -0.00077206118 -0.00079548519   10.258397 0.00024054597 -0.001895976  10.258397 0.10584549 80
0  -0.03907 0.00020243696 -0.00076869563   10.26701 0.00097770828 0.00028581724  10.26701 0.10656424 81
0  -0.03904 -0.00030763615 -0.00034499099   10.275623 -0.00041811889 -0.0016343803  10.275624 0.10718702 82
0  -0.03901 -0.0014738552 0.0010073629   10.284237 -0.00016882436 -0.00045641985  10.284237 0.10585956 83
0  -0.03898 -0.0013384463 -0.0020127514   10.29285 0.00022808486 -0.00033406831  10.29285 0.10474139 84
0  -0.03895 -0.00014414579 0.0002090265   10.301463 0.00058428656 0.00012546939  10.301463 0.10842926 85
0  -0.03892 -8.4035852e-05 -0.001004979   10.310076 0.00078412748 -0.0013036831  10.310076 0.10825302 86
0  -0.03889 -0.00021139796 0.0010926426   10.31869 0.00033805559 0.00050429391  10.31869 0.1085093 87
0  -0.03886 0.00093467617 -0.0016323099   10.327303 -0.00099810834 -0.00011711773  10.327303 0.10754935 88
0  -0.03883 0.00029313041 -0.00022538282   10.335916 -0.0006702328 -0.00097568839  10.335916 0.10995023 89
0  -0.0388 -0.0004140017 -3.9523866e-05   10.344529 -0.0012225239 0.00031646145  10.344529 0.11032358 90
0  -0.03877 -0.0015289237 -0.002276717   10.353143 8.6267648e-05 0.00021039934  10.353143 0.10639793 91
0  -0.03874 0.00067969999 0.001133826   10.361756 0.00089420213 -8.3812857e-05  10.361756 0.11016072 92
0  -0.03871 -0.0010970728 -0.00031035954   10.370369 0.00067831874 0.00022077626  10.370369 0.1108284 93
0  -0.03868 -0.0015214433 -3.2946813e-05   10.378982 0.00076981771 -0.0016354791  10.378982 0.11060826 94
0  -0.03865 0.00095470246 -0.0019517262   10.387595 0.00064886329 -0.0010818155  10.387596 0.10955775 95
0  -0.03862 -0.0020837533 0.0010000903   10.396209 -0.00049765632 0.00030548273  10.396209 0.10957811 96
0  -0.03859 -0.00043822169 -0.00042110606   10.404822 0.000174371 3.4723272e-06  10.404822 0.1130179 97
0  -0.03856 -0.0014435845 -0.00016270662   10.413435 -0.00063933827 -0.00034267127  10.413435 0.11233578 98
0  -0.03853 -0.0016951552 0.00056152352   10.422048 -0.0012592246 -0.00035644501  10.422048 0.11207204 99
0.000101  -0.040533767 -0.0017674544 -0.00091805327   9.5638656 6.1468328e-06 -0.0018820329  9.5638658 0.088501712 0
0.000101  -0.0405029 0.00078057281 0.0011585149   9.5724133 -0.00056867082 -0.00073640819  9.5724134 0.089687044 1
0.000101  -0.040472032 0.00058566707 -0.0006966401   9.580979 0.00019041961 0.0011439839  9.5809791 0.090499505 2
0.000101  -0.040441161 -0.0018982222 -0.00015970993   9.589626 -0.0029812895 -0.0013309363  9.5896265 0.089573533 3
0.000101  -0.040410295 -0.0007086314 0.00025261145   9.5981507 -0.00025279519 0.00032460447  9.5981507 0.091253529 4
0.000101  -0.040379425 -0.00014946171 0.0013827112   9.6067678 -0.00098037487 -0.0025358066  9.6067682 0.090954145 5
0.000101  -0.040348557 -0.00098126697 -0.00023039895   9.6153367 0.0015879188 0.00030186889  9.6153368 0.091689719 6
0.000101  -0.040317685 -0.0012885124 -0.0016023462   9.6239933 -0.00042588795 -0.0029036514  9.6239938 0.090560647 7
0.000101  -0.040286816 -0.0017478737 0.0013358206   9.6325949 -0.0023754249 -0.00069742368  9.6325952 0.090603155 8
0.000101  -0.040255952 -0.0004203373 2.9755022e-06   9.6410828 -9.8130688e-05 -0.0022424565  9.641083 0.093052028 9
0.000101  -0.040225079 -0.00061011658 -0.0020100252   9.6497622 0.0012244576 -0.00178425  9.6497624 0.091428602 10
0.000101  -0.040194214 0.00058093057 0.00048621626   9.6582665 0.00095212372 0.00010945189  9.6582665 0.093523007 11
0.000101  -0.040163345 -0.00080898956 0.00098770322   9.666877 0.001021029 -0.0011950893  9.6668771 0.093355961 12
0.000101  -0.040132475 0.00086618224 0.0012144063   9.6754775 0.00034233335 0.00067081626  9.6754776 0.09340592 13
0.000101  -0.040101609 -0.00026823791 9.3116056e-05   9.6840175 0.0018119238 -0.00098767848  9.6840177 0.094756853 14
0.000101  -0.040070738 0.00098271012 0.0011203562   9.692652 0.0013424939 -0.0012049323  9.6926522 0.09406819 15
0.000101  -0.040039872 -7.0277538e-05 -0.00022191746   9.7011907 8.8110027e-05 -0.00071850504  9.7011907 0.095444298 16
0.000101  -0.040009001 -0.00068015937 0.0013115995   9.7098252 -0.00040433043 -0.0024743036  9.7098256 0.094752728 17
0.000101  -0.039978133 0.00083333136 -0.00046217012   9.7183831 0.0007491461 -0.00083802306  9.7183832 0.095706031 18
0.000101  -0.03994726 0.00094640774 -0.0020234239   9.7270629 0.0010878995 -0.0013788899  9.7270631 0.094083846 19
0.000101  -0.039916396 -0.00088024567 -0.00075639948   9.735566 -0.0012913279 -0.0014083873  9.7355662 0.096172505 20
0.000101  -0.039885527 0.00015522229 -0.00099799855   9.7441448 0.00011599621 -0.00051979308  9.7441448 0.096676522 21
0.000101  -0.039854659 7.7893157e-06 -0.00071382326   9.7527191 0.0009770829 -0.0016905389  9.7527193 0.097276445 22
0.000101  -0.039823789 0.0012125358 -0.00064567264   9.7613371 3.4452705e-05 -0.00058551005  9.7613371 0.096935615 23
0.000101  -0.039792923 -0.00012592473 -0.00024326888   9.7698806 -0.0011630139 -0.00034220175  9.7698807 0.098194756 24
0.000101  -0.039762054 0.00068258701 -8.3287767e-05   9.7784754 -7.9575755e-05 -0.0020232884  9.7784756 0.09834345 25
0.000101  -0.039731179 0.0016233805 0.0016437142   9.7871767 0.00093317408 -0.00086639638  9.7871767 0.096264817 26
0.000101  -0.039700315 -0.00058441936 0.0012015789   9.7956775 -0.00058065026 -0.0015168636  9.7956777 0.098379341 27
0.000101  -0.039669448 -8.6506274e-05 0.00060457613   9.804229 0.0018018003 -0.00031250063  9.8042291 0.099458372 28
0.000101  -0.03963858 6.3057024e-05 -0.00028005772   9.812807 0.001525858 -0.0012844966  9.8128072 0.09996842 29
0.000101  -0.039607709 0.0014796107 -0.00011569881   9.8214433 0.001991446 -0.00085097145  9.8214435 0.0992262 30
0.000101  -0.039576838 0.00067785124 -0.0018104167   9.8300659 -0.0019184598 -0.0011975201  9.8300662 0.09879508 31
0.000101  -0.039545974 0.00045779482 0.00021302469   9.8385652 9.6998681e-06 6.9874853e-05  9.8385652 0.10096273 32
0.000101  -0.039515105 -0.00055919472 -0.00012721239   9.8471514 5.8846295e-05 -0.0012472012  9.8471515 0.10128814 33
0.000101  -0.039484236 -0.0010248603 -0.00049497256   9.8557596 -2.0977494e-05 -0.0023728263  9.8557599 0.10113889 34
0.000101  -0.039453368 0.00041611804 0.00071247809   9.8643285 -0.00039217139 -0.0001460723  9.8643285 0.10183307 35
0.000101  -0.039422497 -0.0010245637 -0.0012168458   9.8729591 -0.0013242023 -0.0010144976  9.8729592 0.10121309 36
0.000101  -0.03939163 -0.00082126552 0.001044502   9.8815237 -0.00087881315 0.00094422918  9.8815238 0.10198684 37
0.000101  -0.039360763 -3.7762816e-05 -0.00049538944   9.890069 0.00059629858 -0.0014382975  9.8900691 0.10318227 38
0.000101  -0.039329893 0.0010425757 -0.00012078199   9.8986742 0.00016861413 -0.0031105291  9.8986747 0.10308781 39
0.000101  -0.039299025 -0.00091413283 -0.00026908781   9.9072527 -0.0020406398 0.00013068542  9.9072529 0.10356861 40
0.000101  -0.039268153 0.0010249335 0.0016799   9.915913 -0.00022212044 -7.0663729e-05  9.915913 0.10232936 41
0.000101  -0.039237288 -0.00043021191 0.00086952952   9.9244199 0.00096980282 -0.0013940744  9.92442 0.10430529 42
0.000101  -0.039206421 0.00042692523 -0.0002304637   9.9329844 0.0004649722 -0.0016612339  9.9329845 0.10508239 43
0.000101  -0.039175548 -0.00053199915 0.0017573034   9.9416498 -0.00044215419 -0.00055256009  9.9416499 0.10371753 44
0.000101  -0.03914468 -0.0014691765 -0.0011163492   9.9502337 -0.0019068638 -0.00066161941  9.9502339 0.10407517 45
0.000101  -0.039113814 -0.00012032724 -0.00094669099   9.9587498 -0.00010435554 -0.001091198  9.9587498 0.10585364 46
0.000101  -0.039082946 0.00076318126 0.00066440525   9.9673351 0.00093826772 -0.00090976039  9.9673352 0.1061762 47
0.000101  -0.039052073 -0.0010186433 0.0018496351   9.9760103 -0.00098010392 5.9926186e-05  9.9760103 0.10462561 48
0.000101  -0.039021204 -0.0019090848 0.00091865194   9.9845936 -0.0011122527 -0.00058352019  9.9845937 0.10498884 49
0.000101  -0.03899034 -0.0011203007 -0.00064846177   9.9930988 0.00029116064 -0.0012447986  9.9930989 0.10697055 50
0.000101  -0.038959472 -0.00060812005 0.0008174512   10.001663 0.0010529448 -0.00049631549  10.001663 0.10773391 51
0.000101  -0.038928604 0.00022743073 0.00084244906   10.010237 0.00096066653 -0.0015719259  10.010237 0.1082928 52
0.000101  -0.038897737 0.0002779872 -0.00013419459   10.0188 0.0012317014 -3.1222416e-05  10.0188 0.1090888 53
0.000101  -0.038866855 0.0031266981 -0.00041146474   10.027655 0.0023766652 -0.0010474117  10.027656 0.10385363 54
0.000101  -0.038835999 -0.00023926104 -0.0008614484   10.035981 -0.0032371886 -0.00031261212  10.035982 0.1094721 55
0.000101  -0.038805131 -0.00057980178 0.0002848709   10.044551 0.00038357096 -0.0020422287  10.044551 0.11010735 56
0.000101  -0.038774263 -0.00054904684 0.00058877044   10.053138 -0.00074332147 0.0006183315  10.053138 0.11037441 57
0.000101  -0.038743395 -0.0001257246 -9.0632707e-05   10.061701 -0.00042293909 -3.5196879e-05  10.061701 0.11116636 58
0.000101  -0.038712526 0.00025512463 0.00058586719   10.070292 -0.00083311247 -0.0011137905  10.070292 0.11134118 59
0.000101  -0.038681657 0.00086321327 -0.00055593474   10.078891 0.0016722422 -0.00015023918  10.078891 0.11135591 60
0.000101  -0.038650786 0.00057051279 -0.0016621255   10.08753 -1.3959738e-06 -0.0018840586  10.08753 0.1105266 61
0.000101  -0.03861992 0.00092577696 -0.00063919108   10.096056 0.0031223632 -0.00032870003  10.096057 0.11205273 62
0.000101  -0.038589053 0.00047688106 0.00024677042   10.104607 -0.0015053903 -0.00094044259  10.104608 0.11308198 63
0.000101  -0.038558179 -0.0012962816 0.0015442686   10.113299 -0.0011365993 -0.0017680157  10.113299 0.11115898 64
0.000101  -0.038527316 6.9007735e-05 0.00084246499   10.121778 0.00039485077 -0.002267234  10.121779 0.11365577 65
0.000101  -0.038496447 0.00066852262 -0.0010324794   10.130381 6.9466185e-05 -0.0027736117  10.130382 0.11357286 66
0.000101  -0.038465578 -0.0011828126 -0.0006955539   10.138971 0.00042737766 0.0007713608  10.138971 0.11376157 67
0.000101  -0.038434704 -0.00055866379 -0.0022263736   10.147653 -0.00092336692 -0.0010259173  10.147653 0.11206747 68
0.000101  -0.038403838 0.0011706459 -0.0015404759   10.156186 -0.00041252537 -0.0024565486  10.156186 0.11343246 69
0.000101  -0.038372975 -0.00023714564 0.00067601871   10.164665 -0.00043758194 0.00042549246  10.164665 0.11592794 70
0.000101  -0.038342105 -0.00013738401 0.0013161767   10.173281 6.4376322e-05 0.0014853247  10.173281 0.11555457 71
0.000101  -0.038311237 -0.001020671 -0.00087939552   10.181861 -0.00062229785 -0.0012453831  10.181861 0.11594543 72
0.000101  -0.038280364 -0.0018941325 -0.0010433242   10.190529 -0.0024850051 -0.0028862001  10.19053 0.11453372 73
0.000101  -0.038249501 -0.0010486324 -0.00016873272   10.198995 0.00074222799 -0.0013051476  10.198995 0.11727029 74
0.000101  -0.038218633 -0.0010099426 -0.00021513882   10.207571 -0.0019778964 -1.9417735e-05  10.207571 0.11775258 75
0.000101  -0.038187765 5.8295001e-06 0.0010695444   10.21615 -0.00048947979 -0.0011382148  10.21615 0.11814371 76
0.000101  -0.038156898 -0.00059583856 0.00045140007   10.224709 -0.0020696227 6.2281693e-05  10.224709 0.11898547 77
0.000101  -0.038126025 0.00084510418 -0.001609146   10.233374 -0.0011846891 -0.001157204  10.233374 0.11758805 78
0.000101  -0.038095162 8.1552294e-05 0.0004773566   10.241851 0.0002117401 -0.0011224176  10.241851 0.12011047 79
0.000101  -0.038064292 -0.00077205603 -0.00079574642   10.25046 -0.00015077375 -0.0032897053  10.25046 0.11987845 80
0.000101  -0.038033425 0.00020254076 -0.00076873595   10.259017 0.0010809628 -0.0010966362  10.259017 0.12074543 81
0.000101  -0.038002558 -0.00030768609 -0.00034521473   10.267579 -0.00057574292 -0.0028016556  10.267579 0.12149677 82
0.000101  -0.037971685 -0.0014739092 0.0010072921   10.276253 -0.00092448878 -0.00093042787  10.276253 0.11989481 83
0.000101  -0.037940812 -0.0013384567 -0.0020128854   10.284918 -0.00045538556 -0.0023523676  10.284918 0.11854744 84
0.000101  -0.037909953 -0.00014409045 0.00020899447   10.2933 0.00050930544 -0.0007562545  10.2933 0.12299586 85
0.000101  -0.037879084 -8.3958809e-05 -0.0010051864   10.301907 0.0007400995 -0.0028209832  10.301907 0.12278174 86
0.000101  -0.037848215 -0.00021136927 0.0010926717   10.310489 0.00022667332 8.9571088e-05  10.310489 0.12309112 87
0.000101  -0.037817344 0.00093459943 -0.0016324138   10.319143 -0.00050603731 -0.001966998  10.319143 0.12193183 88
0.000101  -0.037786481 0.00029307035 -0.00022553725   10.327601 -0.00051418383 -0.002086194  10.327602 0.12483223 89
0.000101  -0.037755613 -0.00041413602 -3.9542957e-05   10.336177 -0.0014442688 -0.00069517699  10.336177 0.12528319 90
0.000101  -0.037724733 -0.0015289545 -0.0022768045   10.345005 -0.0007198553 -0.0019804752  10.345006 0.12054355 91
0.000101  -0.037693874 0.00067980829 0.0011337976   10.353379 0.0012620941 -0.00046064787  10.353379 0.12508497 92
0.000101  -0.037663007 -0.0010970335 -0.00031039552   10.361937 8.0694931e-05 -0.00093877058  10.361937 0.1258922 93
0.000101  -0.037632137 -0.0015214062 -3.3162897e-05   10.370547 -6.1553043e-05 -0.0026440107  10.370547 0.12562562 94
0.000101  -0.037601265 0.00095479344 -0.0019519375   10.379206 0.0011692107 -0.0031360511  10.379207 0.12435539 95
0.000101  -0.037570396 -0.0020838593 0.0010000978   10.387802 -0.0016369762 -0.00013818391  10.387802 0.12438044 96
0.000101  -0.037539537 -0.00043821602 -0.0004211672   10.396197 -6.9842719e-05 -0.0012216893  10.396197 0.12854115 97
0.000101  -0.037508666 -0.0014436885 -0.0001627957   10.404832 -0.0014464487 -0.0014241301  10.404833 0.1277142 98
0.000101  -0.037477796 -0.0016953288 0.00056145288   10.413444 -0.0022091161 -0.0010322956  10.413445 0.12739475 99
0.000201  -0.039577684 -0.0017674866 -0.00091830757   9.557635 -0.00066960538 -0.0032137415  9.5576356 0.098668296 0
0.000201  -0.039545967 0.0007805306 0.001158414   9.5661045 -0.00026691104 -0.0012692101  9.5661046 0.10007072 1
0.000201  -0.039514245 0.00058569719 -0.00069658792   9.5746133 0.00041847704 -0.00010793039  9.5746134 0.1010325 2
0.000201  -0.039482507 -0.0018985562 -0.00015989508   9.5833002 -0.003720046 -0.0023737859  9.5833012 0.099935333 3
0.000201  -0.039450794 -0.00070867024 0.00025259971   9.5917193 -0.00053180846 -0.00055660043  9.5917193 0.10192549 4
0.000201  -0.039419062 -0.00014956262 0.0013824351   9.6003407 -0.001039479 -0.0029699258  9.6003412 0.10157078 5
0.000201  -0.03938734 -0.00098112716 -0.00023042226   9.6088566 0.001197289 -0.00077052323  9.6088567 0.10244218 6
0.000201  -0.0393556 -0.0012885798 -0.0016027165   9.6175647 -0.00093761764 -0.0045207397  9.6175658 0.10110341 7
0.000201  -0.039323871 -0.0017481451 0.0013357277   9.626152 -0.0030720745 -0.0011457293  9.6261526 0.10115406 8
0.000201  -0.039292166 -0.00042035537 2.7022801e-06   9.6344903 -0.00026812715 -0.0032219716  9.6344909 0.10405755 9
0.000201  -0.039260421 -0.00061000609 -0.0020102921   9.6432484 0.00097825237 -0.0035761643  9.6432491 0.10213146 10
0.000201  -0.039228712 0.00058103734 0.00048618784   9.6516225 0.0011899905 -0.00067214936  9.6516226 0.10461592 11
0.000201  -0.039196981 -0.00080890362 0.00098755441   9.6602295 0.00068829903 -0.001769527  9.6602297 0.10441751 12
0.000201  -0.039165253 0.00086623385 0.0012144487   9.6688147 0.00070014025 0.00019180128  9.6688147 0.10447623 13
0.000201  -0.039133537 -0.00026806213 9.2970133e-05   9.677267 0.0017004966 -0.0019296774  9.6772673 0.10608102 14
0.000201  -0.039101801 0.0009828643 0.0011202094   9.6859266 0.001753029 -0.0017176254  9.685927 0.10526221 15
0.000201  -0.039070085 -7.027016e-05 -0.00022204287   9.694376 5.8589958e-05 -0.0017924151  9.6943762 0.1068975 16
0.000201  -0.039038349 -0.00068021375 0.00131133   9.7030357 -0.000691689 -0.0029009126  9.7030361 0.10607523 17
0.000201  -0.03900663 0.0008334235 -0.00046231251   9.7115272 0.0011040003 -0.0020155087  9.7115274 0.10720768 18
0.000201  -0.038974885 0.00094653599 -0.0020236524   9.7202862 0.0014887524 -0.0032165669  9.7202869 0.10527969 19
0.000201  -0.038943176 -0.0008803932 -0.00075660516   9.7286575 -0.0016702114 -0.0027146428  9.7286581 0.10776166 20
0.000201  -0.038911452 0.00015523715 -0.00099812054   9.7371948 0.0001832111 -0.0019326172  9.737195 0.10836124 21
0.000201  -0.038879729 7.8871893e-06 -0.00071405643   9.7457223 0.0009804968 -0.002982097  9.7457228 0.10907505 22
0.000201  -0.038847997 0.0012125649 -0.00064579393   9.7543457 0.00056463919 -0.0018485184  9.7543459 0.10866892 23
0.000201  -0.03881628 -0.00012604372 -0.00024335732   9.7628056 -0.0012183899 -0.0014298098  9.7628058 0.11016837 24
0.000201  -0.038784552 0.00068259373 -8.3540921e-05   9.7713781 0.00022272061 -0.0030408929  9.7713786 0.11034499 25
0.000201  -0.038752803 0.0016235085 0.0016436137   9.7801842 0.0016473497 -0.0011239889  9.7801844 0.1078708 26
0.000201  -0.038721095 -0.00058449011 0.0012014042   9.7885504 -0.00084208322 -0.0019600868  9.7885507 0.11038713 27
0.000201  -0.038689376 -8.6327983e-05 0.00060450906   9.7970277 0.0017628841 -0.0010209101  9.7970279 0.11167293 28
0.000201  -0.038657652 6.3210995e-05 -0.00028024135   9.8055634 0.0015544061 -0.0023918333  9.8055638 0.11228084 29
0.000201  -0.038625916 0.0014798425 -0.00011583549   9.8142268 0.0026639647 -0.0018842484  9.8142273 0.11139473 30
0.000201  -0.038594183 0.00067767436 -0.0018106255   9.8228603 -0.0016100995 -0.0030019148  9.8228609 0.11088101 31
